2025-06-30 16:46:21.463 | WARNING  | functions:answer:177 |  session-id: , request-id: , user-id:   | timeline_supplement_context:<include.context.RagQAContext.RagQAContext object at 0x34a76c970>
2025-06-30 20:01:54.045 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['特朗普什么时候退休']
2025-06-30 20:01:54.131 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普是否有宣布具体的退休时间？'}
2025-06-30 20:01:54.168 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普退休后，他的政治影响力是否会持续存在？'}
2025-06-30 20:01:54.174 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普的退休计划与他的政治生涯有何关联？'}
2025-06-30 20:01:54.192 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'return_num': 12, 'baidu_field': {'switch': False, 'type': 'page'}, 'bing_field': {'switch': True, 'type': 'page'}, 'sogou_field': {'switch': False, 'type': 'page'}, 'request_id': 'test', 'queries': '特朗普什么时候退休'}
2025-06-30 20:01:54.217 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普什么时候退休'}
2025-06-30 20:01:54.966 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有24个chunk
2025-06-30 20:01:54.966 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:01:55.150 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有60个chunk
2025-06-30 20:01:55.151 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:01:55.558 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有60个chunk
2025-06-30 20:01:55.558 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:01:55.767 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有60个chunk
2025-06-30 20:01:55.767 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:01:55.769 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有20个chunk
2025-06-30 20:01:55.770 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:01:55.917 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 20 searched_items, finally find 0 images
2025-06-30 20:01:55.917 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 20
2025-06-30 20:01:55.917 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:19
2025-06-30 20:01:56.715 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:01:56.716 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:01:56.716 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 0 images
2025-06-30 20:01:56.716 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:01:56.716 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:01:57.833 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:01:57.833 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:01:57.833 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 10 images
2025-06-30 20:01:57.833 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:01:57.833 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:01:59.717 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:01:59.717 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:01:59.724 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 3 images
2025-06-30 20:01:59.724 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:01:59.724 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:01:59.743 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:01:59.743 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:01:59.744 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 0 images
2025-06-30 20:01:59.744 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:01:59.744 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:01:59.784 | INFO     | reference_extract:get_timeline_reference:41 |  session-id: , request-id: , user-id:   | 开始时间线参考资料抽取模块！
2025-06-30 20:01:59.784 | INFO     | event_info_extract:get_event_info_extract:28 |  session-id: , request-id: , user-id:   | 开始事件信息抽取模块！
2025-06-30 20:01:59.837 | INFO     | answer_agent_general:query_answer:37 |  session-id: , request-id: , user-id:   | 调用RAG模型生成问题答案
2025-06-30 20:01:59.934 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.935 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.937 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.938 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.939 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.940 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.941 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.942 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:01:59.944 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:02:03.525 | INFO     | add_ref_to_doc:add_references_to_doc:273 |  session-id: , request-id: , user-id:   | 句子：
他在2024年11月6日的选举中以压倒性优势击败民主党候选人哈里斯，当选为美国第47任总统，并于2025年1月20日宣誓就职，开启了第二个总统任期。
中包含关键数字：['47']
2025-06-30 20:02:03.593 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:02:05.638 | INFO     | remove_duplicated_event:get_remove_duplicated_event:37 |  session-id: , request-id: , user-id:   | 开始事件信息去重模块！
2025-06-30 20:02:05.639 | INFO     | granularity:get_query_granularity:26 |  session-id: , request-id: , user-id:   | 开始时间线粒度确认模块！
2025-06-30 20:02:05.639 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:02:06.356 | INFO     | highlight_extract:get_highlight_extract:37 |  session-id: , request-id: , user-id:   | 开始highlight提取模块！
2025-06-30 20:02:06.357 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:36.971 | WARNING  | functions:answer:175 |  session-id: , request-id: , user-id:   | timeline_supplement_context:<include.context.RagQAContext.RagQAContext object at 0x34a64f4f0>
2025-06-30 20:06:36.977 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:36.977 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:38.703 | INFO     | functions:answer:203 |  session-id: , request-id: , user-id:   | context.get_question():特朗普什么时候退休
2025-06-30 20:06:38.704 | INFO     | get_retrieval_range_task:get_retrieval_range_task:298 |  session-id: , request-id: , user-id:   | 开始关键词抽取模块！！问题是:特朗普什么时候退休
2025-06-30 20:06:38.704 | INFO     | get_retrieval_range_task:get_retrieval_range_func:173 |  session-id: , request-id: , user-id:   | 开始关键词抽取模块！！问题是:特朗普什么时候退休
2025-06-30 20:06:38.704 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_72b, index: qwen25_72b_int4_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:38.706 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b_7kcot0905_sft_vllm, index: memory25_14b_7kcot0905_sft_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:40.603 | INFO     | get_retrieval_range_task:post_processing_llm_results:215 |  session-id: , request-id: , user-id:   | llm response is: {"人物": ["特朗普"], "地点": [], "关键词": ["退休"], "材料开始时间": "", "材料结束时间": ""}
2025-06-30 20:06:40.603 | INFO     | get_retrieval_range_task:post_processing_llm_results:255 |  session-id: , request-id: , user-id:   | retrieval_range:{'character': ['特朗普'], 'location': [], 'keywords': ['退休'], 'start_time': '', 'end_time': ''}
2025-06-30 20:06:40.604 | INFO     | get_retrieval_range_task:get_retrieval_range_task:303 |  session-id: , request-id: , user-id:   | 
 In task Get Retrieval Range, the final retrieval_range is: 
{'character': ['特朗普'], 'location': [], 'keywords': ['退休'], 'start_time': '', 'end_time': '', 'keyword_all': ['特朗普'], 'supplement': None}
2025-06-30 20:06:40.604 | INFO     | get_retrieval_range_task:get_retrieval_range_task:304 |  session-id: , request-id: , user-id:   | 完成抽取关键词，开始存数据到Context并返回数据
2025-06-30 20:06:40.605 | INFO     | functions:answer:224 |  session-id: , request-id: , user-id:   | get_retrieval_range_task:{"is_success": true, "return_code": "10000", "detail": {}, "timestamp": "1751285199.9182122", "err_msg": ""}
2025-06-30 20:06:40.799 | INFO     | recall_group:get_graph_recall:198 |  session-id: , request-id: , user-id:   | ref_query:['特朗普的退休计划与他的政治生涯有何关联？', '特朗普退休后，他的政治影响力是否会持续存在？', '特朗普是否有宣布具体的退休时间？', '特朗普什么时候退休']
2025-06-30 20:06:40.807 | DEBUG    | rag_recall_agent:construct_database:552 |  session-id: , request-id: , user-id:   | 待检索的原query：特朗普的退休计划与他的政治生涯有何关联？, 问题增强后用于检索的queries: ['特朗普的退休计划与他的政治生涯有何关联？']
2025-06-30 20:06:40.807 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['特朗普的退休计划与他的政治生涯有何关联？']
2025-06-30 20:06:40.826 | DEBUG    | rag_recall_agent:construct_database:552 |  session-id: , request-id: , user-id:   | 待检索的原query：特朗普退休后，他的政治影响力是否会持续存在？, 问题增强后用于检索的queries: ['特朗普退休后，他的政治影响力是否会持续存在？']
2025-06-30 20:06:40.826 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['特朗普退休后，他的政治影响力是否会持续存在？']
2025-06-30 20:06:40.827 | DEBUG    | rag_recall_agent:construct_database:552 |  session-id: , request-id: , user-id:   | 待检索的原query：特朗普是否有宣布具体的退休时间？, 问题增强后用于检索的queries: ['特朗普是否有宣布具体的退休时间？']
2025-06-30 20:06:40.827 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['特朗普是否有宣布具体的退休时间？']
2025-06-30 20:06:40.827 | DEBUG    | rag_recall_agent:construct_database:552 |  session-id: , request-id: , user-id:   | 待检索的原query：特朗普什么时候退休, 问题增强后用于检索的queries: ['特朗普什么时候退休']
2025-06-30 20:06:40.827 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['特朗普什么时候退休']
2025-06-30 20:06:40.874 | DEBUG    | rag_recall_agent:construct_database:552 |  session-id: , request-id: , user-id:   | 待检索的原query：特朗普什么时候退休, 问题增强后用于检索的queries: ['特朗普什么时候退休']
2025-06-30 20:06:40.874 | WARNING  | rag_recall_agent:_call_multi_reference:630 |  session-id: , request-id: , user-id:   | 正在并行检索1个query, 分别是：['特朗普什么时候退休']
2025-06-30 20:06:40.894 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普的退休计划与他的政治生涯有何关联？'}
2025-06-30 20:06:40.925 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普什么时候退休'}
2025-06-30 20:06:40.937 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普是否有宣布具体的退休时间？'}
2025-06-30 20:06:40.969 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'return_num': 12, 'baidu_field': {'switch': False, 'type': 'page'}, 'bing_field': {'switch': True, 'type': 'page'}, 'sogou_field': {'switch': False, 'type': 'page'}, 'request_id': 'test', 'queries': '特朗普什么时候退休'}
2025-06-30 20:06:40.974 | DEBUG    | query_iaar:query_iaar_detail:184 |  session-id: , request-id: , user-id:   | query_iaar_detail , body:{'search_type': ['online'], 'online_search': {'max_entries': 12, 'cache_switch': True, 'baidu_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}, 'bing_field': {'switch': True, 'mode': 'relevance', 'type': 'page'}, 'sogou_field': {'switch': False, 'mode': 'relevance', 'type': 'page'}}, 'request_id': 'test', 'queries': '特朗普退休后，他的政治影响力是否会持续存在？'}
2025-06-30 20:06:41.685 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有20个chunk
2025-06-30 20:06:41.685 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:06:41.864 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有60个chunk
2025-06-30 20:06:41.864 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:06:42.020 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有60个chunk
2025-06-30 20:06:42.020 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:06:42.137 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有60个chunk
2025-06-30 20:06:42.137 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:06:42.357 | INFO     | rag_recall_agent:_split_chunks:715 |  session-id: , request-id: , user-id:   | In module RagRecall, 分片后，有21个chunk
2025-06-30 20:06:42.357 | DEBUG    | rag_recall_agent:construct_database:560 |  session-id: , request-id: , user-id:   | use raw ranker!!
2025-06-30 20:06:42.497 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 20 searched_items, finally find 0 images
2025-06-30 20:06:42.497 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 20
2025-06-30 20:06:42.498 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:19
2025-06-30 20:06:43.927 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:06:43.933 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:06:43.933 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 3 images
2025-06-30 20:06:43.933 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:06:43.934 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:06:44.395 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:06:44.395 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:06:44.395 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 8 images
2025-06-30 20:06:44.395 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:06:44.395 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:06:46.590 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:06:46.590 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:06:46.591 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 0 images
2025-06-30 20:06:46.591 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:06:46.591 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:06:46.605 | WARNING  | rag_recall_agent:_chunk_rank:809 |  session-id: , request-id: , user-id:   | 检索到的chunk数过少！！取top3
2025-06-30 20:06:46.605 | INFO     | rag_recall_agent:_chunk_rank:810 |  session-id: , request-id: , user-id:   | In module RagRecall, 相关度过滤后，有3个chunk
2025-06-30 20:06:46.605 | DEBUG    | rag_recall_agent:_add_candidate_images:611 |  session-id: , request-id: , user-id:   | In total 3 searched_items, finally find 10 images
2025-06-30 20:06:46.605 | DEBUG    | rag_recall_agent:construct_database:576 |  session-id: , request-id: , user-id:   | 检索返回chunk数量: 3
2025-06-30 20:06:46.605 | DEBUG    | rag_recall_agent:construct_database:583 |  session-id: , request-id: , user-id:   | 过滤后的chunk数量:3
2025-06-30 20:06:46.684 | INFO     | reference_extract:get_timeline_reference:41 |  session-id: , request-id: , user-id:   | 开始时间线参考资料抽取模块！
2025-06-30 20:06:46.685 | INFO     | event_info_extract:get_event_info_extract:28 |  session-id: , request-id: , user-id:   | 开始事件信息抽取模块！
2025-06-30 20:06:46.738 | INFO     | answer_agent_general:query_answer:37 |  session-id: , request-id: , user-id:   | 调用RAG模型生成问题答案
2025-06-30 20:06:46.825 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.826 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.826 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.827 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.828 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.829 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.829 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.831 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:46.833 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory25_14b, index: qwen25_14b_instruct_vllm, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:50.511 | INFO     | add_ref_to_doc:add_references_to_doc:273 |  session-id: , request-id: , user-id:   | 句子：
特朗普在退休后也领到了约20万美元的退休金。
中包含关键数字：['20']
2025-06-30 20:06:50.512 | INFO     | llm_caller_utils:model_interface:74 |  session-id: , request-id: , user-id:   | in calling memory_post_mount_qwen15_4b_sft, index: post_mount_qwen15_4b_sft, url: https://apigateway.online.xinyunews.cn/inference_new/fschat/generate
2025-06-30 20:06:50.695 | INFO     | add_ref_to_doc:get_most_similar_sentence_from_llm:189 |  session-id: , request-id: , user-id:   | post_mount llm prompt: 
你是一名擅长梳理文档信息之间相关性的新闻记者。我将提供给你一句某新闻稿件中截取的句子以及若干条撰写此稿件所参考的文档内容，请你判断该句子最有可能来自哪一条参考文档。

截取到的句子是：
特朗普在退休后也领到了约20万美元的退休金。

撰写此稿件参考的所有文档内容如下：
[1]: (美国人寿保险指南网 12/22/2019 讯) 美国总统特朗普在上周五（12月20日）签署了国会刚刚通过的“退休金法案”，为美国社会退休养老金制度改革铺平的道路。美国退休金制度改革到底怎么改？”对我有什么影响？为什么说是美国保险行业的重大利好？下面是社区记者发回的报道。
